time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1668525378895734000,0.395734130859375,0,0.08062257617712021,2.5,3.7900924682617188,0,0,421.49249267578125,6.57952316,46.51959325
1668525379895795700,1.395795654296875,93.18073272705078,1.1113954782485962,2.5,3.7900924682617188,0.20000000298023224,341.8999938964844,421.01226806640625,6.57952498,46.51959095
1668525380896943000,2.396943115234375,0,0.10000000149011612,2.5,3.7900924682617188,0,0,421.2408447265625,6.57952383,46.51958836
1668525381894612700,3.39461279296875,0,0.0860232561826706,2.5,3.7900924682617188,0,0,421.17694091796875,6.57952945,46.51958849
1668525382910966000,4.410966064453125,0,0.10000000149011612,2.5,3.7900924682617188,0,0,421.15802001953125,6.57952975,46.51958965
1668525383898729700,5.398729736328125,0,0.1140175461769104,2.5,3.7900924682617188,0,0,421.1552734375,6.57952809,46.51959085
1668525384897149200,6.397149169921875,0,0.0860232561826706,2.5,3.7900924682617188,0,0,421.237548828125,6.57952683,46.51959164
1668525385894907400,7.394907470703125,0,0.10295630246400833,2.5,3.7900924682617188,0,0,421.27392578125,6.57952707,46.51959243
1668525386899658000,8.399657958984376,0,0.2594224214553833,2.5,3.7900924682617188,0,0,421.250732421875,6.57952741,46.51959254
1668525387906192100,9.406192138671875,0,0.12529964745044708,2.5,3.7900924682617188,0,0,421.2413330078125,6.57952754,46.51959282
1668525388907228700,10.407228759765625,0,0.12529964745044708,2.5,3.7900924682617188,0,0,421.245849609375,6.5795274,46.51959305
1668525389912797700,11.412797607421876,0,0.12529964745044708,2.5,3.991877555847168,0,0,421.11541748046875,6.57952756,46.51959275
1668525390895186000,12.39518603515625,0,0.0860232561826706,2.5,3.7900924682617188,0,0,421.14453125,6.57952685,46.51959362
1668525391902956500,13.40295654296875,64.03081512451172,1.2416924238204956,2.5,3.7900924682617188,0.800000011920929,20.799999237060547,421.3062744140625,6.57952908,46.51959928
1668525392900195300,14.4001953125,9.502095222473145,0.4244997203350067,2.5,3.7900924682617188,2.130000114440918,48.70000076293945,421.51373291015625,6.57955582,46.51962178
1668525393907397400,15.4073974609375,16.918424606323242,0.3962322473526001,2.5,3.7900924682617188,1.059999942779541,35.5,422.0020751953125,6.57955604,46.51963722
1668525394894766600,16.3947666015625,26.764942169189453,0.764198899269104,2.5,3.7900924682617188,1.090000033378601,44.099998474121094,422.2132568359375,6.57956036,46.5196467
1668525395896850700,17.3968505859375,33.11653518676758,1.3981773853302002,2.5,3.7900924682617188,1.2599999904632568,44,421.90313720703125,6.57956939,46.51965657
1668525396902467800,18.4024677734375,62.6329231262207,1.2416924238204956,2.5,3.7900924682617188,0.8299999833106995,24.700000762939453,421.4742431640625,6.57957245,46.51966613
1668525397902493700,19.40249365234375,43.66407012939453,0.840595006942749,2.5,3.7900924682617188,0.9300000071525574,32.599998474121094,421.895751953125,6.57958177,46.51967628
1668525398904328000,20.404327880859373,35.741756439208984,0.9486833214759827,2.5,3.7900924682617188,1.3200000524520874,28.100000381469727,421.8592529296875,6.57959419,46.5196883
1668525399898568400,21.398568359375,36.61099624633789,0.941541314125061,2.5,3.7900924682617188,1.3300000429153442,20.5,421.889892578125,6.57960299,46.51970156
1668525400893461500,22.39346142578125,33.68391418457031,0.8459905385971069,2.5,3.7900924682617188,1.2899999618530273,19.200000762939453,421.8570556640625,6.57960863,46.5197145
1668525401901945300,23.4019453125,37.04041290283203,0.8875246644020081,2.5,3.7900924682617188,1.2100000381469727,20.299999237060547,421.852294921875,6.57961855,46.51972405
1668525402895997400,24.39599755859375,34.539588928222656,0.8321658372879028,2.5,3.7900924682617188,1.2400000095367432,21.899999618530273,421.95703125,6.57962284,46.51973365
1668525403896191000,25.39619091796875,29.949617385864258,0.9360021352767944,2.5,3.7900924682617188,1.5499999523162842,35.5,421.4072265625,6.57963215,46.5197443
1668525404905160400,26.405160400390624,31.93214225769043,0.840595006942749,2.5,3.7900924682617188,1.3600000143051147,45.5,421.131103515625,6.57964692,46.51975069
1668525405901353700,27.401353759765627,32.30243682861328,1.015135407447815,2.5,3.7900924682617188,1.590000033378601,47.29999923706055,420.842529296875,6.57966302,46.51975819
1668525406897985800,28.39798583984375,26.664793014526367,0.826801061630249,2.5,3.7900924682617188,1.659999966621399,53.400001525878906,420.99371337890625,6.57967808,46.5197661
1668525407905698600,29.405698486328124,26.580732345581055,0.8321658372879028,2.5,3.7900924682617188,1.6699999570846558,60.79999923706055,421.91748046875,6.57969765,46.51977188
1668525408897183700,30.397183837890626,23.69522476196289,0.865332305431366,2.5,3.7900924682617188,1.940000057220459,58.5,421.916259765625,6.57972054,46.51977884
1668525409903643000,31.403642822265624,18.829727172851562,0.8459905385971069,2.5,3.7900924682617188,2.4200000762939453,60.400001525878906,421.7274169921875,6.57974842,46.51978951
1668525410895877000,32.39587719726563,16.42108726501465,0.8321658372879028,2.5,3.7900924682617188,2.7699999809265137,67,422.17529296875,6.57978113,46.51979984
1668525411900947200,33.400947265625,15.953914642333984,0.840595006942749,2.5,3.7900924682617188,2.859999895095825,72.9000015258789,422.55694580078125,6.57981894,46.51980778
1668525412900991700,34.40099169921875,19.035825729370117,1.1113954782485962,2.5,3.7900924682617188,3.259999990463257,78.30000305175781,422.710205078125,6.57986302,46.51981368
1668525413898805000,35.398804931640626,16.724689483642578,1.1113954782485962,2.5,3.7900924682617188,3.7200000286102295,77.5999984741211,422.3475341796875,6.57990978,46.51981996
1668525414901446700,36.40144677734375,4.2907023429870605,0.3471311032772064,2.5,3.9071669578552246,4.010000228881836,76,422.20648193359375,6.57996586,46.51982642
1668525415901876200,37.40187622070312,5.369482517242432,0.446878045797348,2.5,3.9593076705932617,4.159999847412109,74.5999984741211,422.08026123046875,6.58001967,46.51983942
1668525416903328500,38.40332861328125,14.875614166259766,1.1113954782485962,2.5,3.7900924682617188,4.199999809265137,74.80000305175781,421.7821044921875,6.58007003,46.51985163
1668525417908249600,39.40824951171875,4.7584381103515625,1.1268095970153809,2.5,3.7900924682617188,4.260000228881836,69.0999984741211,421.47808837890625,6.58012134,46.51986353
1668525418910420200,40.410420166015626,8.99333667755127,1.0855873823165894,2.5,3.7900924682617188,4.460000038146973,63.20000076293945,421.59619140625,6.58017764,46.51987609
1668525419902924800,41.4029248046875,13.889059066772461,1.1113954782485962,2.5,3.7900924682617188,4.489999771118164,72.4000015258789,420.937744140625,6.5802295,46.51988739
1668525420905523700,42.405523681640624,5.305028438568115,1.1387712955474854,2.5,3.7900924682617188,4.599999904632568,71.80000305175781,420.7484130859375,6.58028474,46.51989764
1668525421898841900,43.398841796875,6.663578033447266,1.1027692556381226,2.5,3.7900924682617188,5.03000020980835,66.69999694824219,420.288330078125,6.58034771,46.51990463
1668525422912917200,44.41291723632813,8.18309497833252,1.1027692556381226,2.5,3.7900924682617188,5.159999847412109,72.4000015258789,420.59320068359375,6.58041509,46.5199204
1668525423895936500,45.3959365234375,9.603015899658203,1.1783462762832642,2.5,3.7900924682617188,5.389999866485596,81.69999694824219,420.5504150390625,6.58048615,46.51993168
1668525424906542300,46.40654223632812,10.26745319366455,1.0941663980484009,2.5,3.7900924682617188,5.449999809265137,79.19999694824219,420.61273193359375,6.58055513,46.51993714
1668525425907816200,47.40781616210938,11.606343269348145,1.1387712955474854,2.5,3.7900924682617188,5.460000038146973,76.4000015258789,420.2471923828125,6.58062488,46.51994487
1668525426921365200,48.421365234375,1.611959457397461,0.20518285036087036,2.5,3.7900924682617188,5.699999809265137,72.5999984741211,420.65667724609375,6.58069187,46.51995826
1668525427904018400,49.404018310546874,2.0074093341827393,0.2545584440231323,2.5,3.7900924682617188,6.03000020980835,72.80000305175781,420.365234375,6.58076631,46.51997267
1668525428906282800,50.40628271484375,2.2451980113983154,0.27586227655410767,2.5,3.7900924682617188,6.019999980926514,72.5999984741211,420.1922607421875,6.58083826,46.51998761
1668525429915826400,51.415826416015626,0.7493348121643066,0.09219544380903244,2.5,3.7900924682617188,6.110000133514404,75.0999984741211,420.12847900390625,6.58091434,46.52000653
1668525430910442500,52.4104423828125,0.5430451035499573,0.0707106813788414,2.5,3.7900924682617188,6.130000114440918,75.19999694824219,419.945068359375,6.58099059,46.52002214
1668525431910007000,53.410007080078124,2.7456605434417725,0.3471311032772064,2.5,3.7900924682617188,6.260000228881836,79.69999694824219,420.1639404296875,6.58107281,46.52003224
1668525432914566000,54.41456591796875,5.050846576690674,0.6453680992126465,2.5,3.7900924682617188,6.269999980926514,75.9000015258789,420.1304931640625,6.58115121,46.52004547
1668525433913707800,55.41370776367187,3.036104440689087,0.3894868493080139,2.5,3.7900924682617188,6.349999904632568,75.19999694824219,420.03466796875,6.58123195,46.52005952
1668525434904387300,56.40438720703125,2.597644805908203,1.0855873823165894,2.5,3.7900924682617188,6.349999904632568,74.30000305175781,419.9552001953125,6.58131299,46.52007189
1668525435909280800,57.40928076171875,3.9496734142303467,1.0770329236984253,2.5,3.7900924682617188,6.300000190734863,75,419.9168701171875,6.58139083,46.52008454
1668525436901241900,58.40124194335937,5.247687816619873,1.0941663980484009,2.5,3.7900924682617188,6.329999923706055,76.4000015258789,419.8935546875,6.58147273,46.52009889
1668525437908063200,59.408063232421874,6.32245397567749,1.0855873823165894,2.5,3.7900924682617188,6.349999904632568,72.9000015258789,419.76177978515625,6.58154622,46.52011505
1668525438911286000,60.4112861328125,7.012405872344971,1.0855873823165894,2.5,3.7900924682617188,6.25,73.5,419.86572265625,6.58162338,46.52013235
1668525439911747800,61.411747802734375,7.629898548126221,1.2056947946548462,2.5,3.7900924682617188,6.159999847412109,78,419.610107421875,6.58170274,46.5201495
1668525440914798600,62.41479858398438,7.942695617675781,1.0941663980484009,2.5,3.7900924682617188,5.96999979019165,85.5999984741211,419.6904296875,6.58178222,46.52015791
1668525441908253200,63.40825317382812,8.33719253540039,1.0907795429229736,2.5,3.7900924682617188,5.28000020980835,91.30000305175781,419.802734375,6.5818501,46.52016042
1668525442920924700,64.42092456054688,8.680887222290039,1.0907795429229736,2.5,3.7900924682617188,4.679999828338623,90.9000015258789,419.87591552734375,6.58191107,46.52016186
1668525443914136300,65.41413623046876,9.255290985107422,1.1988744735717773,2.5,3.7900924682617188,4.480000019073486,81.30000305175781,419.8045654296875,6.58197248,46.5201632
1668525444904826600,66.40482666015625,9.674556732177734,1.099318027496338,2.5,3.7900924682617188,4.309999942779541,66.5999984741211,419.881591796875,6.58202833,46.52017385
1668525445907617300,67.4076171875,10.202466011047363,1.1164675951004028,2.5,3.7900924682617188,4.050000190734863,44.599998474121094,420.18194580078125,6.58207862,46.52019783
1668525446902104000,68.40210400390625,10.684109687805176,1.1610771417617798,2.5,3.7900924682617188,3.7799999713897705,23.200000762939453,421.26220703125,6.58210107,46.52023074
1668525447902717400,69.40271752929688,11.182829856872559,1.1216059923171997,2.5,3.7900924682617188,3.509999990463257,0.8999999761581421,421.271728515625,6.58211403,46.52025787
1668525448906989800,70.40698974609376,11.643648147583008,1.099318027496338,2.5837225914001465,3.7900924682617188,2.8299999237060547,349.70001220703125,421.37255859375,6.58211162,46.52028356
1668525449919503600,71.41950366210938,12.128801345825195,1.4624978303909302,2.988795518875122,4.0581955909729,2.5999999046325684,350.70001220703125,421.0789794921875,6.58210694,46.52030932
1668525450896728000,72.39672802734376,12.698451042175293,1.5339491367340088,3.5205190181732178,4.873561382293701,2.4800000190734863,9.5,421.44085693359375,6.58211328,46.52033412
1668525451907453200,73.407453125,13.351503372192383,1.1268095970153809,3.4809343814849854,4.117660999298096,2.240000009536743,34,421.3121337890625,6.58213171,46.52035035
1668525452897994000,74.39799389648438,14.12299633026123,1.4536161422729492,3.6458678245544434,4.371039867401123,2.059999942779541,55.20000076293945,421.0802001953125,6.58215673,46.52036001
1668525453911414500,75.41141455078125,14.848824501037598,1.4847558736801147,4.128398418426514,5.507897853851318,2.640000104904175,47.099998474121094,420.981201171875,6.58218603,46.52037361
1668525454911813000,76.41181323242188,15.569511413574219,1.2690941095352173,4.086362838745117,4.745874404907227,3.009999990463257,56.79999923706055,419.792236328125,6.58222225,46.52038682
1668525455901367800,77.40136791992188,25.14497184753418,1.3792752027511597,4.178170680999756,4.665910720825195,3.0299999713897705,48.099998474121094,419.88348388671875,6.58225947,46.52039802
1668525456903502000,78.40350219726562,13.499566078186035,1.0131633281707764,4.108468055725098,4.58176851272583,3.6700000762939453,65.5,419.58624267578125,6.58230044,46.5204071
1668525457906915800,79.40691577148438,33.80028533935547,1.2124768495559692,4.381417274475098,5.585399627685547,1.7999999523162842,65.69999694824219,419.8406982421875,6.58233019,46.52041318
1668525458907570000,80.40756982421875,0,0.10000000149011612,4.174252986907959,4.443985462188721,0,0,420.0311279296875,6.58232918,46.52041012
1668525459906788000,81.4067880859375,0,0.0860232561826706,3.965764284133911,4.247933387756348,0,0,420.235595703125,6.58232798,46.52040936
1668525460911908000,82.411908203125,0,0.0860232561826706,3.7416515350341797,4.032760143280029,0,0,420.28802490234375,6.58232684,46.52041004
1668525461912407000,83.41240698242187,0,0.0860232561826706,3.579282283782959,3.8663411140441895,0,0,420.4852294921875,6.58232613,46.52041091
